GEOID,total_pop,median_rent,median_income,median_age,educational_attainment_pop25,bachelor_degree,master_degree,professional_degree,doctoral_degree,white,african_american,tenure_owner,with_children,boardings,alightings
170317403004,844.0,1145.3387096774193,123105.0,42.5,639.0,145.0,74.0,0.0,0.0,704.0,11.0,284.0,195.0,0.0,0.0
170315501005,583.0,1145.3387096774193,95617.0,48.8,471.0,128.0,126.0,0.0,0.0,459.0,0.0,237.0,111.0,13.0,12.0
170315502001,1593.0,1297.0,81224.0,41.8,1144.0,114.0,64.0,0.0,11.0,1414.0,0.0,572.0,341.0,0.0,0.0
170315601001,1501.0,862.0,72188.0,43.5,1070.0,103.0,31.0,0.0,0.0,631.0,230.0,268.0,205.0,11.0,26.0
170310317002,1403.0,921.0,131458.0,36.1,1137.0,431.0,166.0,84.0,46.0,938.0,296.0,276.0,104.0,83.0,91.0
170310319001,1264.0,1174.0,140150.0,30.6,991.0,495.0,196.0,44.0,18.0,973.0,167.0,187.0,150.0,116.0,70.0
170310319002,1294.0,1227.0,146394.0,35.7,1022.0,368.0,187.0,82.0,32.0,1023.0,38.0,249.0,169.0,91.0,57.0
170318307001,759.0,817.0,153542.0,30.5,609.0,301.0,66.0,8.0,11.0,531.0,152.0,144.0,75.0,167.0,131.0
170317307001,1109.0,1145.3387096774193,72792.0,44.7,736.0,125.0,84.0,10.0,0.0,20.0,1060.0,364.0,172.0,85.0,67.0
170310321001,1501.0,2028.0,85208.08522167488,42.6,1308.0,499.0,296.0,0.0,174.0,1244.0,121.0,306.0,0.0,89.0,76.0
170310605001,1197.0,461.0,171750.0,45.5,992.0,299.0,168.0,61.0,7.0,952.0,34.0,153.0,142.0,54.0,87.0
170318321002,966.0,2177.0,159722.0,29.3,723.0,462.0,128.0,40.0,19.0,889.0,34.0,157.0,29.0,125.0,721.0
170310610001,2202.0,1868.0,151875.0,30.1,1536.0,830.0,379.0,152.0,18.0,2007.0,33.0,320.0,109.0,397.0,148.0
170310612001,2164.0,1862.0,215455.0,28.2,1446.0,701.0,320.0,174.0,46.0,1934.0,28.0,347.0,436.0,66.0,55.0
170317503002,897.0,1117.0,115500.0,32.4,606.0,177.0,101.0,43.0,7.0,740.0,143.0,204.0,250.0,5.0,8.0
170317505001,2100.0,1183.0,69236.0,50.3,1519.0,438.0,177.0,32.0,16.0,981.0,1114.0,393.0,515.0,32.0,10.0
170317505002,733.0,1145.3387096774193,76373.0,39.1,591.0,91.0,27.0,0.0,39.0,50.0,663.0,231.0,51.0,23.0,10.0
170317506001,1305.0,1544.0,80729.0,41.5,980.0,211.0,62.0,0.0,0.0,0.0,1305.0,381.0,267.0,29.0,57.0
170317506002,543.0,1145.3387096774193,46458.0,46.6,354.0,24.0,34.0,0.0,0.0,0.0,519.0,137.0,39.0,13.0,60.0
170310702001,1956.0,1444.0,159219.0,31.3,1525.0,637.0,304.0,237.0,12.0,1704.0,77.0,461.0,246.0,157.0,176.0
170310705003,1319.0,2194.0,197917.0,31.0,869.0,499.0,147.0,83.0,72.0,1083.0,43.0,320.0,247.0,69.0,32.0
170310706002,1386.0,1750.0,174583.0,29.0,968.0,486.0,310.0,76.0,33.0,1326.0,11.0,339.0,378.0,67.0,129.0
170310711001,1868.0,1809.0,250001.0,26.3,1009.0,567.0,229.0,61.0,62.0,1479.0,17.0,359.0,360.0,142.0,417.0
170317503003,837.0,1145.3387096774193,100156.0,50.0,577.0,170.0,142.0,9.0,7.0,802.0,0.0,336.0,184.0,2.0,5.0
170317504001,1409.0,975.0,116797.0,53.1,1084.0,317.0,98.0,87.0,24.0,1278.0,122.0,438.0,241.0,3.0,5.0
170310630001,1288.0,1290.0,166667.0,29.5,1031.0,513.0,166.0,144.0,20.0,1003.0,45.0,281.0,100.0,202.0,503.0
170317504002,823.0,1145.3387096774193,115521.0,45.1,619.0,165.0,182.0,0.0,30.0,107.0,661.0,277.0,132.0,3.0,10.0
170317504003,864.0,1145.3387096774193,149052.0,36.5,460.0,113.0,83.0,0.0,14.0,667.0,165.0,238.0,187.0,0.0,0.0
170312429001,1181.0,1409.0,135365.0,34.2,907.0,448.0,198.0,49.0,35.0,954.0,53.0,281.0,179.0,186.0,85.0
170310716001,1914.0,1505.0,201875.0,34.8,1324.0,466.0,349.0,196.0,35.0,1469.0,217.0,461.0,473.0,20.0,27.0
170318326001,721.0,2296.0,244306.0,29.9,561.0,298.0,125.0,50.0,38.0,674.0,0.0,213.0,105.0,522.0,97.0
170310604001,1693.0,1428.0,195156.0,31.9,1299.0,705.0,262.0,58.0,21.0,1454.0,8.0,291.0,348.0,106.0,139.0
170310604003,1183.0,1914.0,198906.0,32.9,706.0,309.0,179.0,129.0,38.0,1115.0,0.0,279.0,257.0,35.0,109.0
170318319001,1899.0,1846.0,229205.0,28.3,1201.0,644.0,251.0,123.0,27.0,1727.0,0.0,341.0,346.0,36.0,70.0
170317204002,1121.0,1391.0,126667.0,37.2,751.0,252.0,88.0,5.0,0.0,1055.0,9.0,352.0,307.0,2.0,3.0
170316501003,1129.0,863.0,41875.0,30.8,604.0,31.0,27.0,0.0,0.0,820.0,113.0,156.0,357.0,66.0,102.0
170316502001,1380.0,1145.3387096774193,85208.08522167488,34.4,877.0,130.0,25.0,20.0,0.0,739.0,0.0,240.0,120.0,34.0,35.0
170316502004,1431.0,1103.0,51684.0,27.8,809.0,17.0,0.0,0.0,0.0,1222.0,0.0,265.0,389.0,26.0,17.0
170316502005,317.0,956.0,61579.0,39.9,227.0,0.0,0.0,0.0,0.0,109.0,0.0,59.0,43.0,9.0,3.0
170316609001,1348.0,935.0,40357.0,38.7,886.0,18.0,11.0,0.0,0.0,189.0,1032.0,125.0,336.0,65.0,187.0
170318307004,1028.0,829.0,85208.08522167488,35.5,798.0,254.0,63.0,59.0,0.0,481.0,447.0,88.0,181.0,224.0,267.0
170310317001,2518.0,955.0,85208.08522167488,31.1,1839.0,754.0,254.0,17.0,0.0,1647.0,563.0,351.0,141.0,29.0,328.0
170312402001,1633.0,1599.0,199464.0,32.7,1341.0,632.0,256.0,112.0,19.0,1416.0,23.0,408.0,224.0,158.0,118.0
170318079002,1353.0,1145.3387096774193,163750.0,49.7,923.0,266.0,108.0,64.0,27.0,785.0,61.0,418.0,364.0,1.0,1.0
170312002003,1155.0,1067.0,48750.0,32.1,681.0,35.0,12.0,0.0,0.0,561.0,91.0,207.0,167.0,46.0,61.0
170310206013,647.0,597.0,85208.08522167488,42.6,540.0,107.0,191.0,9.0,45.0,259.0,124.0,259.0,84.0,74.0,129.0
170318119001,1055.0,1063.0,173021.0,38.8,676.0,246.0,143.0,80.0,36.0,700.0,227.0,291.0,268.0,16.0,4.0
170318080013,1257.0,1898.0,121705.0,50.8,955.0,240.0,144.0,61.0,28.0,946.0,0.0,426.0,257.0,0.0,0.0
170318080022,1543.0,1766.0,92031.0,54.2,1265.0,486.0,145.0,44.0,14.0,769.0,35.0,281.0,167.0,85.0,83.0
170318080023,985.0,1145.3387096774193,118750.0,49.5,693.0,232.0,70.0,72.0,6.0,938.0,11.0,338.0,286.0,0.0,0.0
170318078001,1291.0,1145.3387096774193,153281.0,37.3,840.0,176.0,94.0,51.0,36.0,894.0,0.0,364.0,351.0,0.0,0.0
170318111004,1026.0,1069.0,66714.0,35.3,620.0,40.0,0.0,0.0,0.0,879.0,0.0,162.0,250.0,0.0,0.0
170312521022,1147.0,1349.0,85208.08522167488,25.2,585.0,46.0,0.0,0.0,0.0,0.0,1147.0,159.0,335.0,34.0,22.0
170313301002,4254.0,2213.0,129094.0,38.3,3410.0,1011.0,1114.0,365.0,317.0,2924.0,992.0,1729.0,493.0,111.0,81.0
170314306001,790.0,589.0,59300.0,39.8,485.0,70.0,59.0,0.0,0.0,75.0,641.0,111.0,229.0,148.0,226.0
170314306002,1378.0,956.0,41875.0,42.1,920.0,105.0,97.0,0.0,0.0,12.0,1354.0,139.0,141.0,642.0,355.0
170315103004,1954.0,1142.0,28561.0,36.2,1368.0,135.0,71.0,0.0,9.0,15.0,1939.0,343.0,187.0,32.0,37.0
170318404002,1454.0,940.0,75078.0,45.8,1200.0,168.0,45.0,3.0,32.0,744.0,1.0,420.0,181.0,31.0,37.0
170313301004,5039.0,1211.0,180993.0,35.6,4195.0,867.0,1094.0,850.0,218.0,2434.0,1666.0,1234.0,776.0,107.0,113.0
170313301001,4196.0,2214.0,153342.0,32.4,3611.0,1212.0,816.0,651.0,91.0,2347.0,1036.0,1098.0,288.0,227.0,390.0
170311911004,1511.0,932.0,49148.0,32.3,858.0,25.0,14.0,0.0,0.0,1300.0,86.0,184.0,362.0,67.0,33.0
170315102001,911.0,1106.0,59712.0,38.3,597.0,62.0,65.0,43.0,10.0,514.0,349.0,232.0,183.0,0.0,0.0
170315102002,1403.0,1033.0,85208.08522167488,31.6,781.0,42.0,41.0,36.0,0.0,0.0,1379.0,254.0,304.0,22.0,2.0
170315103001,1207.0,1145.3387096774193,27157.0,35.6,719.0,27.0,51.0,0.0,0.0,0.0,1187.0,330.0,263.0,4.0,12.0
170311703002,1265.0,950.0,83563.0,41.1,933.0,107.0,94.0,0.0,0.0,1101.0,0.0,233.0,243.0,23.0,22.0
170314314002,2236.0,876.0,22394.0,22.7,1083.0,109.0,81.0,0.0,0.0,114.0,2092.0,97.0,780.0,78.0,171.0
170315001001,696.0,1347.0,87049.0,45.6,483.0,55.0,0.0,33.0,0.0,7.0,689.0,289.0,77.0,24.0,41.0
170318396001,767.0,915.0,34688.0,54.8,620.0,98.0,98.0,7.0,0.0,42.0,705.0,113.0,137.0,138.0,130.0
170318424001,769.0,714.0,53309.0,50.6,612.0,26.0,6.0,13.0,47.0,0.0,769.0,253.0,86.0,635.0,625.0
170314401011,1351.0,821.0,34191.0,33.4,870.0,43.0,0.0,0.0,0.0,0.0,1351.0,19.0,309.0,129.0,230.0
170314401023,707.0,896.0,77381.0,42.8,573.0,53.0,11.0,0.0,22.0,65.0,642.0,91.0,31.0,270.0,123.0
170314401014,1362.0,804.0,25682.0,35.7,932.0,13.0,7.0,0.0,34.0,23.0,1276.0,63.0,213.0,341.0,305.0
170314402022,1127.0,750.0,32434.0,61.8,977.0,203.0,70.0,9.0,14.0,14.0,1037.0,142.0,84.0,201.0,274.0
170314402023,852.0,1145.3387096774193,78966.0,37.8,622.0,140.0,66.0,0.0,0.0,0.0,843.0,304.0,133.0,159.0,81.0
170315205003,1542.0,1145.3387096774193,49271.0,33.4,874.0,115.0,31.0,0.0,0.0,1201.0,31.0,417.0,445.0,0.0,0.0
170315205001,899.0,729.0,96719.0,39.5,659.0,134.0,0.0,0.0,0.0,830.0,0.0,221.0,136.0,18.0,6.0
170316006001,2044.0,925.0,32388.0,37.5,1477.0,158.0,86.0,0.0,0.0,957.0,0.0,335.0,418.0,74.0,31.0
170318343002,1319.0,760.0,27951.0,59.3,914.0,9.0,60.0,41.0,0.0,0.0,1319.0,287.0,164.0,100.0,78.0
170310801002,1062.0,1331.0,250001.0,60.5,1029.0,187.0,376.0,168.0,0.0,981.0,0.0,481.0,33.0,59.0,13.0
170311408002,680.0,1404.0,154135.0,55.7,633.0,228.0,88.0,0.0,21.0,618.0,18.0,263.0,30.0,30.0,38.0
170311408004,777.0,972.0,85208.08522167488,48.1,569.0,221.0,102.0,0.0,10.0,634.0,0.0,197.0,139.0,90.0,91.0
170311408005,2691.0,1165.0,87102.0,33.1,2091.0,701.0,196.0,131.0,53.0,1360.0,152.0,357.0,563.0,81.0,42.0
170310812022,810.0,1734.0,250001.0,58.7,723.0,324.0,172.0,93.0,13.0,717.0,34.0,368.0,75.0,52.0,67.0
170311403012,1810.0,1058.0,52000.0,30.1,1121.0,210.0,125.0,0.0,7.0,736.0,63.0,136.0,413.0,127.0,356.0
170312207012,686.0,1122.0,99583.0,33.2,455.0,114.0,30.0,21.0,0.0,486.0,51.0,125.0,157.0,61.0,90.0
170311002004,870.0,876.0,85208.08522167488,32.0,602.0,208.0,40.0,16.0,0.0,706.0,133.0,226.0,221.0,49.0,11.0
170311002005,1134.0,1066.0,85208.08522167488,35.8,895.0,234.0,73.0,16.0,10.0,971.0,0.0,349.0,128.0,11.0,7.0
170311002006,877.0,1145.3387096774193,110179.0,46.1,704.0,103.0,36.0,0.0,26.0,686.0,51.0,291.0,101.0,2.0,8.0
170318309003,518.0,1086.0,95000.0,31.9,343.0,169.0,55.0,0.0,0.0,392.0,73.0,73.0,105.0,211.0,144.0
170310105021,1124.0,1137.0,42344.0,31.4,723.0,235.0,129.0,19.0,18.0,582.0,378.0,141.0,197.0,136.0,30.0
170318309002,1122.0,1430.0,97014.0,32.4,853.0,373.0,51.0,37.0,22.0,942.0,1.0,172.0,206.0,137.0,108.0
170312204001,1132.0,1717.0,85208.08522167488,31.7,907.0,415.0,165.0,44.0,18.0,874.0,16.0,165.0,83.0,69.0,29.0
170312205002,783.0,1304.0,118967.0,32.0,671.0,373.0,79.0,15.0,0.0,700.0,52.0,182.0,38.0,44.0,56.0
170311002007,967.0,1258.0,73672.0,34.1,727.0,159.0,94.0,11.0,0.0,774.0,0.0,191.0,213.0,2.0,2.0
170311003001,1053.0,1145.3387096774193,160714.0,44.0,846.0,235.0,50.0,0.0,63.0,932.0,0.0,422.0,115.0,63.0,7.0
170311003003,750.0,1081.0,76250.0,44.6,545.0,84.0,55.0,48.0,0.0,573.0,0.0,161.0,193.0,0.0,0.0
170310619021,1211.0,1375.0,140296.0,35.1,993.0,457.0,216.0,70.0,60.0,1106.0,38.0,308.0,122.0,523.0,148.0
170311202001,1604.0,1643.0,128611.0,41.8,1138.0,231.0,259.0,113.0,4.0,1266.0,76.0,510.0,392.0,158.0,162.0
170318340001,2553.0,1136.0,32341.0,29.4,1568.0,189.0,9.0,0.0,0.0,0.0,2339.0,32.0,586.0,214.0,52.0
170311203004,875.0,1145.3387096774193,213158.0,37.6,587.0,131.0,158.0,42.0,20.0,635.0,0.0,237.0,246.0,7.0,19.0
170312413001,1995.0,2220.0,183750.0,31.5,1526.0,642.0,365.0,120.0,18.0,1538.0,238.0,350.0,229.0,38.0,82.0
170312414001,1254.0,1962.0,104611.0,34.4,1160.0,480.0,164.0,80.0,17.0,927.0,217.0,75.0,68.0,237.0,296.0
170312108001,1165.0,1094.0,58929.0,30.7,874.0,230.0,131.0,1.0,6.0,755.0,7.0,145.0,144.0,62.0,35.0
170318366001,724.0,798.0,85208.08522167488,41.8,535.0,225.0,0.0,0.0,0.0,362.0,182.0,157.0,140.0,99.0,92.0
170312209022,1666.0,1158.0,63309.0,34.2,1125.0,206.0,102.0,11.0,14.0,1394.0,16.0,319.0,231.0,160.0,93.0
170311406022,2071.0,1324.0,73011.0,30.2,1410.0,326.0,160.0,47.0,0.0,980.0,84.0,309.0,366.0,86.0,73.0
170313501002,1586.0,1191.0,78042.0,30.1,1328.0,478.0,301.0,140.0,79.0,191.0,637.0,0.0,51.0,151.0,124.0
170313301003,6598.0,2155.0,214069.0,46.3,5955.0,2232.0,1061.0,890.0,427.0,4228.0,907.0,2551.0,484.0,124.0,80.0
170313012003,2372.0,928.0,29135.0,28.8,1291.0,38.0,61.0,2.0,0.0,925.0,3.0,182.0,407.0,34.0,48.0
170311707001,1160.0,1145.3387096774193,85174.0,43.9,843.0,202.0,45.0,3.0,16.0,930.0,0.0,296.0,241.0,20.0,1.0
170311707002,1031.0,1050.0,66800.0,35.9,651.0,198.0,11.0,0.0,0.0,1002.0,0.0,273.0,224.0,5.0,55.0
170311707003,1104.0,970.0,71786.0,38.4,741.0,93.0,53.0,0.0,8.0,1047.0,0.0,334.0,238.0,12.0,32.0
170311708003,1205.0,1000.0,62917.0,37.9,915.0,115.0,45.0,9.0,0.0,1013.0,0.0,406.0,223.0,28.0,26.0
170312503003,1349.0,871.0,24833.0,27.9,759.0,57.0,30.0,0.0,0.0,82.0,1091.0,108.0,301.0,56.0,104.0
170312504002,1011.0,898.0,50263.0,30.2,559.0,82.0,64.0,0.0,0.0,423.0,547.0,195.0,358.0,153.0,141.0
170310305004,1732.0,1606.0,130893.0,37.8,1476.0,539.0,292.0,46.0,94.0,1293.0,185.0,495.0,66.0,104.0,92.0
170313018012,2394.0,869.0,39483.0,34.5,1587.0,140.0,54.0,0.0,0.0,1204.0,2.0,227.0,585.0,37.0,45.0
170312106011,417.0,1282.0,82935.0,41.9,316.0,119.0,36.0,0.0,0.0,326.0,23.0,105.0,37.0,1096.0,961.0
170312106023,1656.0,1169.0,78542.0,35.1,1286.0,336.0,131.0,18.0,0.0,923.0,59.0,255.0,263.0,44.0,49.0
170312106013,1687.0,1189.0,79097.0,35.6,1265.0,467.0,70.0,42.0,0.0,1141.0,0.0,269.0,250.0,223.0,362.0
170310101003,1714.0,1071.0,102500.0,42.4,1400.0,531.0,155.0,104.0,63.0,1137.0,427.0,327.0,117.0,24.0,98.0
170310632004,1416.0,1481.0,204117.0,56.7,1106.0,319.0,294.0,167.0,156.0,1292.0,56.0,596.0,185.0,65.0,133.0
170312106021,1493.0,1217.0,87292.0,27.1,850.0,215.0,137.0,0.0,28.0,1233.0,0.0,226.0,369.0,278.0,147.0
170310105022,1965.0,984.0,49861.0,31.1,1202.0,351.0,240.0,9.0,41.0,1146.0,498.0,198.0,276.0,123.0,70.0
170310105012,1998.0,1069.0,46985.0,31.9,1539.0,491.0,291.0,25.0,34.0,708.0,1080.0,91.0,332.0,83.0,36.0
170310105011,935.0,973.0,85208.08522167488,38.3,733.0,197.0,120.0,0.0,28.0,469.0,195.0,91.0,50.0,47.0,15.0
170310106002,508.0,775.0,85208.08522167488,54.3,475.0,81.0,58.0,0.0,48.0,319.0,153.0,141.0,19.0,0.0,0.0
170310106004,1395.0,1207.0,65417.0,32.8,1226.0,412.0,157.0,35.0,38.0,974.0,134.0,29.0,42.0,25.0,24.0
170310103003,1411.0,952.0,75219.0,50.0,1215.0,224.0,195.0,40.0,0.0,887.0,338.0,178.0,104.0,61.0,65.0
170310107023,1474.0,1154.0,49789.0,32.0,926.0,330.0,133.0,18.0,8.0,781.0,413.0,166.0,329.0,65.0,92.0
170310107011,1381.0,995.0,56927.0,34.5,1058.0,237.0,209.0,8.0,13.0,874.0,360.0,193.0,259.0,8.0,7.0
170312510001,1022.0,923.0,29276.0,30.7,654.0,30.0,11.0,0.0,0.0,51.0,789.0,192.0,206.0,82.0,102.0
170312517001,1182.0,1221.0,57898.0,39.1,806.0,91.0,22.0,0.0,14.0,201.0,940.0,200.0,84.0,132.0,110.0
170317203003,1335.0,1145.3387096774193,130489.0,44.2,890.0,361.0,226.0,17.0,60.0,1064.0,226.0,464.0,324.0,5.0,12.0
170311703003,684.0,1145.3387096774193,139861.0,39.8,523.0,135.0,20.0,6.0,27.0,414.0,18.0,228.0,61.0,13.0,22.0
170311906011,1026.0,1336.0,85208.08522167488,35.9,621.0,13.0,0.0,0.0,0.0,526.0,31.0,152.0,331.0,57.0,17.0
170311906012,1010.0,1349.0,49362.0,38.9,715.0,28.0,0.0,13.0,0.0,479.0,66.0,133.0,98.0,42.0,75.0
170310703002,1334.0,1801.0,195000.0,28.8,948.0,490.0,217.0,106.0,26.0,1162.0,0.0,251.0,132.0,604.0,76.0
170310704001,1193.0,344.0,125000.0,52.5,1011.0,264.0,135.0,54.0,25.0,888.0,177.0,178.0,40.0,23.0,27.0
170310704002,969.0,1734.0,250001.0,29.3,605.0,275.0,169.0,101.0,31.0,758.0,0.0,219.0,182.0,80.0,27.0
170310704003,989.0,1883.0,250001.0,31.9,770.0,340.0,219.0,119.0,28.0,944.0,0.0,282.0,162.0,20.0,9.0
