GEOID,total_pop,median_rent,median_income,median_age,pct_college_degree,pct_racial_minorities,pct_property_owner,pct_commuter_PuT,DistRes,DistOffice,dist_to_cbd
421010379003,1044.0,1369.0,69671.5965583174,41.0,0.2313167259786477,0.1522988505747126,0.5971943887775552,0.20920502092050208,5341.907966247547,8510.147391604358,9508.235642401633
421010183003,1728.0,1135.0,77162.0,40.5,0.14827018121911037,0.01157407407407407,0.9260504201680673,0.06701030927835051,6747.852875165923,9575.580314796776,10961.092015754924
421010316007,816.0,1070.2311111111112,69671.5965583174,42.4,0.09499136442141623,0.40318627450980393,0.8207070707070707,0.07368421052631578,5959.3569341563725,11301.644947471497,16051.136334006187
421010373003,1585.0,1453.0,83074.0,28.9,0.5058365758754864,0.44921135646687693,0.0,0.20797720797720798,4811.771081074654,5547.93350657652,6932.567922932201
421010372001,755.0,1070.2311111111112,89875.0,48.6,0.1974921630094044,0.07019867549668879,0.9747899159663865,0.34057971014492755,2669.274073753691,4697.849223811181,5260.807627965608
421010042013,899.0,1070.2311111111112,79297.0,37.9,0.24745762711864408,0.0,0.8566775244299675,0.1498371335504886,2221.572312902324,5113.651288832433,4740.13940787177
421010086012,1839.0,1158.0,69671.5965583174,29.0,0.6354538956397426,0.36867862969004894,0.2969613259668508,0.5912334352701325,2082.895724447517,4265.415235985913,5307.691337520731
421010131002,804.0,838.0,29911.0,27.3,0.3855932203389831,0.7388059701492538,0.08982035928143713,0.16666666666666666,229.00683127277574,2889.101921664508,1955.8614025162942
421010363034,1423.0,1070.2311111111112,80682.0,32.1,0.23484848484848486,0.06324666198172879,0.92,0.04156479217603912,6811.63712365099,19466.740503489884,30075.436426381813
421010086011,1473.0,1266.0,58713.0,31.5,0.6194144838212635,0.6347589952477937,0.09654178674351585,0.36308805790108567,2632.5475238546187,4836.863539484796,5768.019796483485
421010316006,1236.0,1070.2311111111112,68949.0,29.6,0.14244604316546763,0.35922330097087374,0.7914110429447853,0.336283185840708,6009.42570583866,11579.916696560367,16673.172317258406
421010111001,464.0,904.0,50861.0,31.9,0.19602272727272727,0.9202586206896551,0.563953488372093,0.0,3750.1998110221743,5970.340481140297,6135.74405800418
421010111002,696.0,1070.2311111111112,60950.0,35.5,0.11961722488038277,0.9181034482758621,0.8936170212765957,0.2107843137254902,3493.7355983258335,5736.705736081853,6443.847511853962
421010111004,1446.0,889.0,69671.5965583174,29.5,0.13294117647058823,0.9799446749654218,0.3671399594320487,0.6793103448275862,4172.353925042158,6698.997186564647,7509.888095255038
421010055003,4062.0,1228.0,66277.0,37.5,0.13404468156052018,0.8481043820777941,0.5806666666666667,0.39528929851510497,9407.20763981098,9843.452073447956,10845.736864986678
